time,pleth_1
25:15.7,64881
25:15.7,64881
25:15.7,64875
25:15.7,64869
25:15.7,64859
25:15.7,64866
25:15.7,64866
25:15.7,64847
25:15.7,64839
25:15.7,64832
25:15.7,64820
25:15.7,64820
25:15.7,64805
25:15.7,64802
25:15.7,64778
25:15.7,64772
25:15.7,64772
25:15.7,64755
25:15.7,64739
25:15.7,64722
25:15.7,64705
25:15.7,64705
25:15.8,64688
25:15.8,64672
25:15.8,64668
25:15.8,64647
25:15.8,64647
25:15.8,64638
25:15.8,64622
25:15.8,64596
25:15.8,64594
25:15.8,64594
25:15.8,64582
25:15.8,64562
25:15.8,64544
25:15.8,64534
25:15.8,64534
25:15.8,64525
25:15.8,64513
25:15.8,64485
25:15.8,64494
25:15.8,64494
25:15.8,64465
25:15.8,64448
25:15.8,64450
25:15.8,64450
25:15.8,64442
25:15.8,64427
25:15.8,64418
25:15.8,64408
25:15.8,64408
25:15.8,64412
25:15.8,64386
25:15.8,64392
25:15.8,64381
25:15.8,64381
25:15.8,64378
25:15.8,64371
25:15.8,64368
25:15.8,64374
25:15.8,64374
25:15.8,64359
25:15.8,64361
25:15.8,64370
25:15.8,64366
25:15.8,64366
25:15.8,64365
25:15.8,64377
25:15.8,64371
25:15.8,64357
25:15.8,64357
25:15.8,64364
25:15.9,64371
25:15.9,64366
25:15.9,64354
25:15.9,64354
25:15.9,64351
25:15.9,64366
25:15.9,64369
25:15.9,64371
25:15.9,64371
25:15.9,64366
25:15.9,64370
25:15.9,64373
25:15.9,64362
25:15.9,64362
25:15.9,64363
25:15.9,64362
25:15.9,64379
25:15.9,64382
25:15.9,64382
25:15.9,64362
25:15.9,64371
25:15.9,64373
25:15.9,64373
25:15.9,64377
25:15.9,64363
25:15.9,64374
25:15.9,64373
25:15.9,64373
25:15.9,64384
25:15.9,64381
25:15.9,64372
25:15.9,64390
25:15.9,64390
25:15.9,64386
25:15.9,64381
25:15.9,64381
25:15.9,64394
25:15.9,64394
25:15.9,64383
25:15.9,64395
25:15.9,64396
25:15.9,64391
25:15.9,64391
25:15.9,64405
25:15.9,64405
25:15.9,64411
25:15.9,64410
25:15.9,64410
25:15.9,64414
25:16.0,64411
25:16.0,64426
25:16.0,64411
25:16.0,64411
25:16.0,64423
25:16.0,64420
25:16.0,64431
25:16.0,64422
25:16.0,64422
25:16.0,64437
25:16.0,64441
25:16.0,64444
25:16.0,64466
25:16.0,64466
25:16.0,64459
25:16.0,64453
25:16.0,64452
25:16.0,64452
25:16.0,64470
25:16.0,64474
25:16.0,64468
25:16.0,64467
25:16.0,64467
25:16.0,64475
25:16.0,64475
25:16.0,64474
25:16.0,64481
25:16.0,64481
25:16.0,64483
25:16.0,64474
25:16.0,64483
25:16.0,64477
25:16.0,64477
25:16.0,64487
25:16.0,64484
25:16.0,64491
25:16.0,64487
25:16.0,64487
25:16.0,64500
25:16.0,64484
25:16.0,64478
25:16.0,64492
25:16.0,64492
25:16.0,64491
25:16.0,64505
25:16.0,64509
25:16.0,64489
25:16.0,64489
25:16.0,64500
25:16.0,64505
25:16.0,64510
25:16.1,64516
25:16.1,64516
25:16.1,64526
25:16.1,64515
25:16.1,64519
25:16.1,64511
25:16.1,64511
25:16.1,64529
25:16.1,64523
25:16.1,64536
25:16.1,64541
25:16.1,64541
25:16.1,64531
25:16.1,64549
25:16.1,64560
25:16.1,64560
25:16.1,64561
25:16.1,64553
25:16.1,64548
25:16.1,64559
25:16.1,64559
25:16.1,64565
25:16.1,64565
25:16.1,64583
25:16.1,64558
25:16.1,64558
25:16.1,64577
25:16.1,64575
25:16.1,64580
25:16.1,64572
25:16.1,64572
25:16.1,64582
25:16.1,64580
25:16.1,64578
25:16.1,64585
25:16.1,64585
25:16.1,64587
25:16.1,64606
25:16.1,64606
25:16.1,64594
25:16.1,64594
25:16.1,64615
25:16.1,64612
25:16.1,64615
25:16.1,64620
25:16.1,64620
25:16.1,64624
25:16.1,64625
25:16.1,64629
25:16.1,64634
25:16.2,64634
25:16.2,64625
25:16.2,64647
25:16.2,64635
25:16.2,64652
25:16.2,64652
25:16.2,64667
25:16.2,64663
25:16.2,64667
25:16.2,64678
25:16.2,64678
25:16.2,64677
25:16.2,64659
25:16.2,64676
25:16.2,64676
25:16.2,64689
25:16.2,64689
25:16.2,64690
25:16.2,64700
25:16.2,64700
25:16.2,64704
25:16.2,64696
25:16.2,64706
25:16.2,64697
25:16.2,64697
25:16.2,64708
25:16.2,64706
25:16.2,64711
25:16.2,64712
25:16.2,64712
25:16.2,64717
25:16.2,64719
25:16.2,64729
25:16.2,64720
25:16.2,64720
25:16.2,64737
25:16.2,64746
25:16.2,64733
25:16.2,64733
25:16.2,64733
25:16.2,64733
25:16.2,64766
25:16.2,64741
25:16.2,64745
25:16.2,64745
25:16.2,64751
25:16.2,64749
25:16.2,64758
25:16.2,64756
25:16.2,64756
25:16.3,64759
25:16.3,64764
25:16.3,64771
25:16.3,64771
25:16.3,64771
25:16.3,64775
25:16.3,64778
25:16.3,64786
25:16.3,64788
25:16.3,64788
25:16.3,64786
25:16.3,64769
25:16.3,64794
25:16.3,64794
25:16.3,64794
25:16.3,64786
25:16.3,64794
25:16.3,64792
25:16.3,64792
25:16.3,64793
25:16.3,64789
25:16.3,64791
25:16.3,64776
25:16.3,64776
25:16.3,64772
25:16.3,64773
25:16.3,64787
25:16.3,64765
25:16.3,64765
25:16.3,64754
25:16.3,64749
25:16.3,64744
25:16.3,64723
25:16.3,64723
25:16.3,64724
25:16.3,64712
25:16.3,64696
25:16.3,64668
25:16.3,64668
25:16.3,64674
25:16.3,64651
25:16.3,64633
25:16.3,64605
25:16.3,64605
25:16.3,64611
25:16.3,64596
25:16.3,64579
25:16.3,64573
25:16.3,64573
25:16.3,64548
25:16.4,64526
25:16.4,64513
25:16.4,64511
25:16.4,64511
25:16.4,64482
25:16.4,64467
25:16.4,64465
25:16.4,64465
25:16.4,64458
25:16.4,64433
25:16.4,64423
25:16.4,64408
25:16.4,64408
25:16.4,64418
25:16.4,64387
25:16.4,64380
25:16.4,64366
25:16.4,64366
25:16.4,64360
25:16.4,64354
25:16.4,64326
25:16.4,64322
25:16.4,64322
25:16.4,64313
25:16.4,64302
25:16.4,64316
25:16.4,64291
25:16.4,64291
25:16.4,64301
25:16.4,64288
25:16.4,64287
25:16.4,64263
25:16.4,64263
25:16.4,64280
25:16.4,64278
25:16.4,64276
25:16.4,64265
25:16.4,64265
25:16.4,64276
25:16.4,64274
25:16.4,64254
25:16.4,64259
25:16.4,64259
25:16.4,64274
25:16.4,64271
25:16.4,64281
25:16.4,64278
25:16.4,64278
25:16.4,64280
25:16.4,64293
25:16.5,64301
25:16.5,64304
25:16.5,64304
25:16.5,64306
25:16.5,64307
25:16.5,64304
25:16.5,64304
25:16.5,64316
25:16.5,64315
25:16.5,64310
25:16.5,64319
25:16.5,64319
25:16.5,64335
25:16.5,64329
25:16.5,64329
25:16.5,64337
25:16.5,64337
25:16.5,64343
25:16.5,64349
25:16.5,64362
25:16.5,64354
25:16.5,64354
25:16.5,64379
25:16.5,64370
25:16.5,64367
25:16.5,64367
25:16.5,64367
25:16.5,64382
25:16.5,64397
25:16.5,64393
25:16.5,64394
25:16.5,64394
25:16.5,64405
25:16.5,64411
25:16.5,64418
25:16.5,64416
25:16.5,64416
25:16.5,64428
25:16.5,64441
25:16.5,64438
25:16.5,64449
25:16.5,64449
25:16.5,64466
25:16.5,64466
25:16.5,64466
25:16.5,64493
25:16.5,64493
25:16.5,64488
25:16.5,64498
25:16.5,64496
25:16.6,64515
25:16.6,64515
25:16.6,64515
25:16.6,64512
25:16.6,64520
25:16.6,64520
25:16.6,64546
25:16.6,64549
25:16.6,64540
25:16.6,64559
25:16.6,64559
25:16.6,64566
25:16.6,64563
25:16.6,64562
25:16.6,64575
25:16.6,64575
25:16.6,64574
25:16.6,64583
25:16.6,64594
25:16.6,64586
25:16.6,64586
25:16.6,64594
25:16.6,64598
25:16.6,64588
25:16.6,64606
25:16.6,64606
25:16.6,64616
25:16.6,64608
25:16.6,64619
25:16.6,64613
25:16.6,64613
25:16.6,64621
25:16.6,64620
25:16.6,64617
25:16.6,64614
25:16.6,64614
25:16.6,64624
25:16.6,64629
25:16.6,64629
25:16.6,64630
25:16.6,64630
25:16.6,64633
25:16.6,64635
25:16.6,64642
25:16.6,64630
25:16.6,64630
25:16.6,64633
25:16.6,64635
25:16.6,64645
25:16.7,64638
25:16.7,64638
25:16.7,64643
25:16.7,64641
25:16.7,64647
25:16.7,64647
25:16.7,64651
25:16.7,64653
25:16.7,64649
25:16.7,64640
25:16.7,64640
25:16.7,64655
25:16.7,64642
25:16.7,64651
25:16.7,64651
25:16.7,64651
25:16.7,64659
25:16.7,64652
25:16.7,64661
25:16.7,64656
25:16.7,64656
25:16.7,64669
25:16.7,64680
25:16.7,64672
25:16.7,64648
25:16.7,64648
25:16.7,64669
25:16.7,64674
25:16.7,64678
25:16.7,64667
25:16.7,64667
25:16.7,64675
25:16.7,64680
25:16.7,64667
25:16.7,64675
25:16.7,64675
25:16.7,64685
25:16.7,64687
25:16.7,64683
25:16.7,64684
25:16.7,64684
25:16.7,64708
25:16.7,64694
25:16.7,64685
25:16.7,64699
25:16.7,64699
25:16.7,64695
25:16.7,64697
25:16.7,64692
25:16.7,64692
25:16.7,64702
25:16.8,64690
25:16.8,64695
25:16.8,64681
25:16.8,64681
25:16.8,64696
25:16.8,64690
25:16.8,64697
25:16.8,64689
25:16.8,64689
25:16.8,64698
25:16.8,64691
25:16.8,64683
25:16.8,64682
25:16.8,64682
25:16.8,64685
25:16.8,64679
25:16.8,64679
25:16.8,64681
25:16.8,64681
25:16.8,64690
25:16.8,64685
25:16.8,64673
25:16.8,64681
25:16.8,64681
25:16.8,64674
25:16.8,64678
25:16.8,64683
25:16.8,64668
25:16.8,64668
25:16.8,64680
25:16.8,64669
25:16.8,64688
25:16.8,64672
25:16.8,64672
25:16.8,64682
25:16.8,64682
25:16.8,64686
25:16.8,64680
25:16.8,64680
25:16.8,64690
25:16.8,64689
25:16.8,64702
25:16.8,64703
25:16.8,64703
25:16.8,64701
25:16.8,64709
25:16.8,64715
25:16.8,64715
25:16.8,64722
25:16.8,64716
25:16.9,64725
25:16.9,64708
25:16.9,64708
25:16.9,64725
25:16.9,64731
25:16.9,64737
25:16.9,64724
25:16.9,64724
25:16.9,64737
25:16.9,64731
25:16.9,64736
25:16.9,64734
25:16.9,64734
25:16.9,64747
25:16.9,64752
25:16.9,64756
25:16.9,64738
25:16.9,64738
25:16.9,64754
25:16.9,64771
25:16.9,64754
25:16.9,64749
25:16.9,64749
25:16.9,64756
25:16.9,64752
25:16.9,64766
25:16.9,64753
25:16.9,64753
25:16.9,64761
25:16.9,64756
25:16.9,64760
25:16.9,64742
25:16.9,64742
25:16.9,64732
25:16.9,64734
25:16.9,64728
25:16.9,64725
25:16.9,64725
25:16.9,64720
25:16.9,64705
25:16.9,64713
25:16.9,64695
25:16.9,64695
25:16.9,64684
25:16.9,64679
25:16.9,64664
25:16.9,64664
25:16.9,64673
25:16.9,64654
25:16.9,64637
25:17.0,64633
25:17.0,64633
25:17.0,64621
25:17.0,64602
25:17.0,64598
25:17.0,64572
25:17.0,64572
25:17.0,64582
25:17.0,64564
25:17.0,64563
25:17.0,64538
25:17.0,64538
25:17.0,64536
25:17.0,64518
25:17.0,64504
25:17.0,64495
25:17.0,64495
25:17.0,64492
25:17.0,64479
25:17.0,64472
25:17.0,64458
25:17.0,64458
25:17.0,64455
25:17.0,64444
25:17.0,64449
25:17.0,64428
25:17.0,64428
25:17.0,64424
25:17.0,64404
25:17.0,64410
25:17.0,64414
25:17.0,64414
25:17.0,64399
25:17.0,64395
25:17.0,64405
25:17.0,64406
25:17.0,64406
25:17.0,64397
25:17.0,64392
25:17.0,64399
25:17.0,64400
25:17.0,64400
25:17.0,64398
25:17.0,64398
25:17.0,64401
25:17.0,64401
25:17.0,64406
25:17.0,64395
25:17.0,64416
25:17.0,64406
25:17.1,64406
25:17.1,64423
25:17.1,64409
25:17.1,64419
25:17.1,64418
25:17.1,64418
25:17.1,64423
25:17.1,64438
25:17.1,64422
25:17.1,64435
25:17.1,64435
25:17.1,64437
25:17.1,64439
25:17.1,64446
25:17.1,64443
25:17.1,64443
25:17.1,64446
25:17.1,64442
25:17.1,64463
25:17.1,64456
25:17.1,64456
25:17.1,64462
25:17.1,64474
25:17.1,64460
25:17.1,64462
25:17.1,64462
25:17.1,64478
25:17.1,64482
25:17.1,64485
25:17.1,64476
25:17.1,64476
25:17.1,64494
25:17.1,64489
25:17.1,64499
25:17.1,64500
25:17.1,64500
25:17.1,64498
25:17.1,64504
25:17.1,64512
25:17.1,64512
25:17.1,64509
25:17.1,64521
25:17.1,64515
25:17.1,64528
25:17.1,64528
25:17.1,64543
25:17.1,64525
25:17.1,64533
25:17.1,64535
25:17.1,64535
25:17.2,64559
25:17.2,64547
25:17.2,64559
25:17.2,64544
25:17.2,64544
25:17.2,64554
25:17.2,64548
25:17.2,64566
25:17.2,64555
25:17.2,64555
25:17.2,64571
25:17.2,64581
25:17.2,64582
25:17.2,64571
25:17.2,64571
25:17.2,64584
25:17.2,64588
25:17.2,64582
25:17.2,64576
25:17.2,64576
25:17.2,64594
25:17.2,64597
25:17.2,64596
25:17.2,64590
25:17.2,64590
25:17.2,64589
25:17.2,64593
25:17.2,64600
25:17.2,64597
25:17.2,64597
25:17.2,64591
25:17.2,64584
25:17.2,64578
25:17.2,64605
25:17.2,64605
25:17.2,64583
25:17.2,64587
25:17.2,64589
25:17.2,64589
25:17.2,64592
25:17.2,64577
25:17.2,64586
25:17.2,64584
25:17.2,64584
25:17.2,64585
25:17.2,64577
25:17.2,64568
25:17.2,64575
25:17.2,64575
25:17.2,64583
25:17.3,64595
25:17.3,64584
25:17.3,64571
25:17.3,64571
25:17.3,64587
25:17.3,64597
25:17.3,64595
25:17.3,64587
25:17.3,64587
25:17.3,64602
25:17.3,64602
25:17.3,64607
25:17.3,64598
25:17.3,64598
25:17.3,64608
25:17.3,64617
25:17.3,64613
25:17.3,64614
25:17.3,64614
25:17.3,64628
25:17.3,64629
25:17.3,64634
25:17.3,64630
25:17.3,64630
25:17.3,64635
25:17.3,64644
25:17.3,64637
25:17.3,64646
25:17.3,64646
25:17.3,64646
25:17.3,64639
25:17.3,64654
25:17.3,64648
25:17.3,64648
25:17.3,64650
25:17.3,64662
25:17.3,64663
25:17.3,64663
25:17.3,64658
25:17.3,64661
25:17.3,64669
25:17.3,64669
25:17.3,64669
25:17.3,64677
25:17.3,64674
25:17.3,64675
25:17.3,64681
25:17.3,64681
25:17.3,64684
25:17.3,64676
25:17.4,64690
25:17.4,64701
25:17.4,64701
25:17.4,64696
25:17.4,64695
25:17.4,64692
25:17.4,64707
25:17.4,64707
25:17.4,64705
25:17.4,64703
25:17.4,64708
25:17.4,64709
25:17.4,64709
25:17.4,64707
25:17.4,64726
25:17.4,64717
25:17.4,64729
25:17.4,64729
25:17.4,64728
25:17.4,64728
25:17.4,64741
25:17.4,64745
25:17.4,64745
25:17.4,64750
25:17.4,64741
25:17.4,64750
25:17.4,64752
25:17.4,64752
25:17.4,64761
25:17.4,64764
25:17.4,64760
25:17.4,64760
25:17.4,64768
25:17.4,64764
25:17.4,64778
25:17.4,64786
25:17.4,64786
25:17.4,64792
25:17.4,64788
25:17.4,64800
25:17.4,64796
25:17.4,64796
25:17.4,64798
25:17.4,64815
25:17.4,64823
25:17.4,64827
25:17.4,64827
25:17.4,64831
25:17.4,64835
25:17.4,64843
25:17.5,64852
25:17.5,64852
25:17.5,64852
25:17.5,64850
25:17.5,64863
25:17.5,64850
25:17.5,64850
25:17.5,64869
25:17.5,64871
25:17.5,64879
25:17.5,64871
25:17.5,64871
25:17.5,64885
25:17.5,64902
25:17.5,64896
25:17.5,64905
25:17.5,64905
25:17.5,64916
25:17.5,64902
25:17.5,64920
25:17.5,64926
25:17.5,64926
25:17.5,64922
25:17.5,64934
25:17.5,64935
25:17.5,64941
25:17.5,64941
25:17.5,64950
25:17.5,64942
25:17.5,64949
25:17.5,64949
25:17.5,64949
25:17.5,64945
25:17.5,64953
25:17.5,64939
25:17.5,64939
25:17.5,64963
25:17.5,64930
25:17.5,64944
25:17.5,64932
25:17.5,64932
25:17.5,64925
25:17.5,64928
25:17.5,64927
25:17.5,64897
25:17.5,64897
25:17.5,64899
25:17.5,64889
25:17.5,64874
25:17.5,64861
25:17.6,64861
25:17.6,64851
25:17.6,64836
25:17.6,64828
25:17.6,64801
25:17.6,64801
25:17.6,64789
25:17.6,64781
25:17.6,64757
25:17.6,64741
25:17.6,64741
25:17.6,64730
25:17.6,64726
25:17.6,64714
25:17.6,64689
25:17.6,64689
25:17.6,64683
25:17.6,64663
25:17.6,64659
25:17.6,64652
25:17.6,64652
25:17.6,64625
25:17.6,64613
25:17.6,64599
25:17.6,64599
25:17.6,64590
25:17.6,64576
25:17.6,64549
25:17.6,64544
25:17.6,64544
25:17.6,64539
25:17.6,64514
25:17.6,64511
25:17.6,64503
25:17.6,64503
25:17.6,64493
25:17.6,64470
25:17.6,64478
25:17.6,64462
25:17.6,64462
25:17.6,64471
25:17.6,64451
25:17.6,64444
25:17.6,64433
25:17.6,64433
25:17.6,64432
25:17.6,64431
25:17.6,64426
25:17.6,64426
25:17.6,64426
25:17.7,64413
25:17.7,64413
25:17.7,64426
25:17.7,64409
25:17.7,64409
25:17.7,64413
25:17.7,64410
25:17.7,64408
25:17.7,64407
25:17.7,64407
25:17.7,64407
25:17.7,64408
25:17.7,64418
25:17.7,64417
25:17.7,64417
25:17.7,64422
25:17.7,64423
25:17.7,64421
25:17.7,64425
25:17.7,64425
25:17.7,64425
25:17.7,64440
25:17.7,64431
25:17.7,64431
25:17.7,64437
25:17.7,64435
25:17.7,64425
25:17.7,64438
25:17.7,64438
25:17.7,64450
25:17.7,64461
25:17.7,64460
25:17.7,64459
25:17.7,64459
25:17.7,64466
25:17.7,64473
25:17.7,64476
25:17.7,64469
25:17.7,64469
25:17.7,64485
25:17.7,64482
25:17.7,64483
25:17.7,64490
25:17.7,64490
25:17.7,64493
25:17.7,64507
25:17.7,64509
25:17.7,64502
25:17.7,64502
25:17.7,64520
25:17.8,64517
25:17.8,64535
25:17.8,64528
25:17.8,64528
25:17.8,64534
25:17.8,64535
25:17.8,64545
25:17.8,64545
25:17.8,64545
25:17.8,64546
25:17.8,64544
25:17.8,64552
25:17.8,64554
25:17.8,64554
25:17.8,64561
25:17.8,64556
25:17.8,64576
25:17.8,64576
25:17.8,64583
25:17.8,64564
25:17.8,64585
25:17.8,64577
25:17.8,64577
25:17.8,64584
25:17.8,64580
25:17.8,64590
25:17.8,64580
25:17.8,64580
25:17.8,64597
25:17.8,64598
25:17.8,64598
25:17.8,64615
25:17.8,64615
25:17.8,64600
25:17.8,64605
25:17.8,64599
25:17.8,64605
25:17.8,64605
25:17.8,64612
25:17.8,64617
25:17.8,64619
25:17.8,64615
25:17.8,64615
25:17.8,64626
25:17.8,64620
25:17.8,64625
25:17.8,64618
25:17.8,64618
25:17.8,64630
25:17.8,64631
25:17.9,64634
25:17.9,64640
25:17.9,64640
25:17.9,64640
25:17.9,64646
25:17.9,64643
25:17.9,64621
25:17.9,64621
25:17.9,64646
25:17.9,64646
25:17.9,64648
25:17.9,64648
25:17.9,64661
25:17.9,64650
25:17.9,64652
25:17.9,64660
25:17.9,64660
25:17.9,64667
25:17.9,64663
25:17.9,64674
25:17.9,64670
25:17.9,64670
25:17.9,64681
25:17.9,64661
25:17.9,64670
25:17.9,64673
25:17.9,64673
25:17.9,64676
25:17.9,64686
25:17.9,64678
25:17.9,64674
25:17.9,64674
25:17.9,64682
25:17.9,64696
25:17.9,64695
25:17.9,64686
25:17.9,64686
25:17.9,64702
25:17.9,64692
25:17.9,64701
25:17.9,64692
25:17.9,64692
25:17.9,64710
25:17.9,64715
25:17.9,64708
25:17.9,64717
25:17.9,64717
25:17.9,64718
25:17.9,64711
25:17.9,64728
25:18.0,64734
25:18.0,64734
25:18.0,64725
25:18.0,64743
25:18.0,64745
25:18.0,64751
25:18.0,64751
25:18.0,64753
25:18.0,64774
25:18.0,64758
25:18.0,64758
25:18.0,64780
25:18.0,64769
25:18.0,64770
25:18.0,64771
25:18.0,64771
25:18.0,64789
25:18.0,64790
25:18.0,64796
25:18.0,64789
25:18.0,64789
25:18.0,64800
25:18.0,64810
25:18.0,64798
25:18.0,64801
25:18.0,64801
25:18.0,64810
25:18.0,64810
25:18.0,64820
25:18.0,64818
25:18.0,64818
25:18.0,64833
25:18.0,64817
25:18.0,64833
25:18.0,64832
25:18.0,64832
25:18.0,64828
25:18.0,64832
25:18.0,64836
25:18.0,64828
25:18.0,64828
25:18.0,64851
25:18.0,64850
25:18.0,64840
25:18.0,64847
25:18.0,64847
25:18.0,64856
25:18.0,64852
25:18.0,64870
25:18.0,64859
25:18.1,64859
25:18.1,64865
25:18.1,64861
25:18.1,64864
25:18.1,64864
25:18.1,64871
25:18.1,64868
25:18.1,64868
25:18.1,64880
25:18.1,64880
25:18.1,64878
25:18.1,64872
25:18.1,64868
25:18.1,64878
25:18.1,64878
25:18.1,64864
25:18.1,64869
25:18.1,64872
25:18.1,64869
25:18.1,64869
25:18.1,64872
25:18.1,64865
25:18.1,64872
25:18.1,64871
25:18.1,64871
25:18.1,64873
25:18.1,64881
25:18.1,64868
25:18.1,64867
25:18.1,64867
25:18.1,64872
25:18.1,64875
25:18.1,64875
25:18.1,64855
25:18.1,64855
25:18.1,64863
25:18.1,64862
25:18.1,64863
25:18.1,64850
25:18.1,64850
25:18.1,64862
25:18.1,64835
25:18.1,64827
25:18.1,64822
25:18.1,64822
25:18.1,64815
25:18.1,64804
25:18.1,64789
25:18.1,64785
25:18.1,64785
25:18.2,64771
25:18.2,64760
25:18.2,64753
25:18.2,64753
25:18.2,64751
25:18.2,64720
25:18.2,64717
25:18.2,64705
25:18.2,64705
25:18.2,64691
25:18.2,64674
25:18.2,64664
25:18.2,64644
25:18.2,64644
25:18.2,64633
25:18.2,64613
25:18.2,64625
25:18.2,64600
25:18.2,64600
25:18.2,64598
25:18.2,64583
25:18.2,64566
25:18.2,64554
25:18.2,64554
25:18.2,64551
25:18.2,64550
25:18.2,64533
25:18.2,64525
25:18.2,64525
25:18.2,64521
25:18.2,64512
25:18.2,64501
25:18.2,64490
25:18.2,64490
25:18.2,64478
25:18.2,64486
25:18.2,64476
25:18.2,64484
25:18.2,64484
25:18.2,64473
25:18.2,64469
25:18.2,64460
25:18.2,64469
25:18.2,64469
25:18.2,64462
25:18.2,64457
25:18.2,64465
25:18.2,64465
25:18.2,64468
25:18.2,64464
25:18.3,64461
25:18.3,64463
25:18.3,64463
25:18.3,64470
25:18.3,64445
25:18.3,64460
25:18.3,64464
25:18.3,64464
25:18.3,64471
25:18.3,64472
25:18.3,64473
25:18.3,64468
25:18.3,64468
25:18.3,64471
25:18.3,64475
25:18.3,64482
25:18.3,64476
25:18.3,64476
25:18.3,64489
25:18.3,64504
25:18.3,64498
25:18.3,64490
25:18.3,64490
25:18.3,64500
25:18.3,64501
25:18.3,64512
25:18.3,64508
25:18.3,64508
25:18.3,64497
25:18.3,64520
25:18.3,64529
25:18.3,64525
25:18.3,64525
25:18.3,64540
25:18.3,64531
25:18.3,64544
25:18.3,64562
25:18.3,64562
25:18.3,64557
25:18.3,64558
25:18.3,64566
25:18.3,64582
25:18.3,64582
25:18.3,64572
25:18.3,64577
25:18.3,64588
25:18.3,64588
25:18.3,64588
25:18.3,64583
25:18.3,64579
25:18.4,64602
25:18.4,64602
25:18.4,64609
25:18.4,64614
25:18.4,64615
25:18.4,64621
25:18.4,64621
25:18.4,64626
25:18.4,64645
25:18.4,64636
25:18.4,64642
25:18.4,64642
25:18.4,64642
25:18.4,64645
25:18.4,64653
25:18.4,64656
25:18.4,64656
25:18.4,64676
25:18.4,64688
25:18.4,64664
25:18.4,64670
25:18.4,64670
25:18.4,64686
25:18.4,64677
25:18.4,64693
25:18.4,64683
25:18.4,64683
25:18.4,64696
25:18.4,64696
25:18.4,64704
25:18.4,64702
25:18.4,64702
25:18.4,64703
25:18.4,64718
25:18.4,64709
25:18.4,64720
25:18.4,64720
25:18.4,64713
25:18.4,64711
25:18.4,64714
25:18.4,64714
25:18.4,64723
25:18.4,64713
25:18.4,64720
25:18.4,64711
25:18.4,64711
25:18.4,64725
25:18.4,64722
25:18.4,64732
25:18.4,64731
25:18.5,64731
25:18.5,64738
25:18.5,64743
25:18.5,64732
25:18.5,64720
25:18.5,64720
25:18.5,64730
25:18.5,64737
25:18.5,64721
25:18.5,64734
25:18.5,64734
25:18.5,64735
25:18.5,64746
25:18.5,64748
25:18.5,64743
25:18.5,64743
25:18.5,64743
25:18.5,64740
25:18.5,64745
25:18.5,64737
25:18.5,64737
25:18.5,64747
25:18.5,64756
25:18.5,64756
25:18.5,64745
25:18.5,64745
25:18.5,64752
25:18.5,64742
25:18.5,64751
25:18.5,64759
25:18.5,64759
25:18.5,64757
25:18.5,64733
25:18.5,64763
25:18.5,64756
25:18.5,64756
25:18.5,64746
25:18.5,64751
25:18.5,64744
25:18.5,64744
25:18.5,64757
25:18.5,64745
25:18.5,64738
25:18.5,64743
25:18.5,64743
25:18.5,64749
25:18.5,64742
25:18.5,64744
25:18.5,64733
25:18.5,64733
25:18.6,64747
25:18.6,64740
25:18.6,64744
25:18.6,64745
25:18.6,64745
25:18.6,64747
25:18.6,64745
25:18.6,64748
25:18.6,64746
25:18.6,64746
25:18.6,64749
25:18.6,64755
25:18.6,64748
25:18.6,64746
25:18.6,64746
25:18.6,64760
25:18.6,64759
25:18.6,64771
25:18.6,64755
25:18.6,64755
25:18.6,64760
25:18.6,64765
25:18.6,64763
25:18.6,64772
